country,country_code,year,gov_exp_pct_gdp,lit_rate_adult_pct,pri_comp_rate_pct,pupil_teacher_primary,pupil_teacher_secondary,school_enrol_primary_pct,school_enrol_secondary_pct,school_enrol_tertiary_pct
Europe & Central Asia (IDA & IBRD countries),TEC,2016,4.264510155,99.0506897,104.7605133,16.77199,10.39485,98.87705994,98.87435913,68.78188324
Europe & Central Asia (IDA & IBRD countries),TEC,2017,4.077559948,99.11125183,96.38336182,17.08293,10.35177,97.99607086,100.272049,70.67980194
Europe & Central Asia (IDA & IBRD countries),TEC,2018,4.047090054,99.21199036,95.36695099,17.06837,10.3459,98.80342102,100.5074005,72.49546814
Europe & Central Asia (IDA & IBRD countries),TEC,2019,3.98228991,99.28002167,97.01689148,,,99.53395844,100.665657,74.07367706
Europe & Central Asia (excluding high income),ECA,2015,4.305500031,98.42497253,97.20794678,17.82266,10.77056,100.8021088,99.22981262,59.66516876
Europe & Central Asia (excluding high income),ECA,2016,4.446125031,98.52690125,110.7661285,18.15291,10.54213,100.0533829,99.67173767,63.36957932
Europe & Central Asia (excluding high income),ECA,2017,4.016924977,98.64160919,95.51554108,18.41218,10.4964,97.59105682,101.2732086,67.20542908
Europe & Central Asia (excluding high income),ECA,2018,4.095134974,98.69303894,93.95983887,18.39211,10.48524,98.57093048,100.9848022,70.01683807
Europe & Central Asia (excluding high income),ECA,2019,4.044499874,98.8225708,96.39122009,,,99.72702026,100.8199921,72.73561859
European Union,EUU,2015,4.909530163,,96.99160767,13.40088,11.91926,101.4295502,107.9576721,69.7702713
European Union,EUU,2016,4.792669773,,96.26657867,13.16466,11.73981,101.0575409,107.1282883,70.51470184
European Union,EUU,2017,4.647570133,,96.74617767,13.30876,11.7795,101.4579773,107.4189529,71.78659821
European Union,EUU,2018,4.623439789,,95.62433624,13.29708,11.79284,101.4455338,107.5573196,72.91278076
European Union,EUU,2019,4.630020142,,95.89466858,,,101.5452576,107.2957535,74.03601837
Fiji,FJI,2015,4.809317589,,99.75836945,,,98.09925321,87.76124379,68.34977722
Fiji,FJI,2016,4.835902691,,98.12837219,,,98.64993618,88.79461054,77.85626984
Fiji,FJI,2017,4.651191711,,100.9142685,,,100.9354208,,82.95452881
Fiji,FJI,2018,4.79706049,,100.0168076,,,103.4472455,91.20168446,79.92614746
Fiji,FJI,2019,5.152731895,,102.2056427,,,111.4361572,90.68259025,78.26115417
Finland,FIN,2015,7.032080173,,99.45561981,,,99.56723022,150.8192139,89.65737915
Finland,FIN,2016,6.851530075,,99.42762756,13.32179,13.24117,99.50804138,152.4714355,89.32800293
Finland,FIN,2017,6.363110065,,99.12998962,13.66688,13.57979,99.46820831,153.5837097,90.69838715
Finland,FIN,2018,6.275579929,,99.70195007,,,99.70320129,153.6514282,92.38500214
Finland,FIN,2019,6.416950226,,99.43659973,,,99.55574799,144.613205,94.58911896
Fragile and conflict affected situations,FCS,2015,3.197314978,63.96762085,68.24022675,30.80537,19.17145,92.98603058,45.72296906,15.41464043
Fragile and conflict affected situations,FCS,2016,2.562340021,64.450737,68.88745117,30.41004,19.04124,93.44715118,45.10977173,15.08409977
Fragile and conflict affected situations,FCS,2017,3.789769888,65.08634949,69.24841309,30.4998,19.01331,94.07980347,45.61677933,15.10461044
Fragile and conflict affected situations,FCS,2018,2.901315093,65.08425903,69.84613037,30.49175,19.02135,95.16040802,46.02148819,15.08742046
Fragile and conflict affected situations,FCS,2019,3.526227236,65.74742126,70.29331207,,,96.22682953,46.36407089,14.99090958
France,FRA,2015,5.446427345,,,,,101.9896393,103.3960419,62.78593063
France,FRA,2016,5.408058167,,,,,102.2604294,103.3080978,64.72767639
France,FRA,2017,5.451600075,,,,,102.4172211,103.7560806,65.80223083
France,FRA,2018,5.407169819,,,,,102.4644089,103.7733307,67.54351807
France,FRA,2019,5.354430199,,,,,102.4476471,104.0768967,67.73313141
Gabon,GAB,2015,2.824359894,,,,,,,
Gabon,GAB,2016,2.667730808,,,,,,,
Gabon,GAB,2017,3.555707932,,,,,,,
Gabon,GAB,2018,3.071542978,,,,,,,
Gabon,GAB,2019,2.874309778,,72.91493988,,,100.5893389,67.14277775,19.6197319
"Gambia, The",GMB,2015,2.192351818,51.0,60.71094894,37.14288,,79.20504316,,
"Gambia, The",GMB,2016,2.174797297,,60.91339111,,,80.51580564,,
"Gambia, The",GMB,2017,2.459194422,,,38.67589,,83.37242927,,
"Gambia, The",GMB,2018,2.365443945,53.16019821,,36.13813,,85.95533462,,
"Gambia, The",GMB,2019,2.808097124,,68.6075592,,,89.36565028,,
Georgia,GEO,2015,3.164874077,,107.1288223,9.01662,7.24706,107.6770096,106.2083588,51.18238068
Georgia,GEO,2016,3.523380041,,120.5789795,8.82638,7.44399,104.1871872,107.3454819,57.38505936
Georgia,GEO,2017,3.524420023,99.0,120.7523117,9.01533,7.39342,103.2455597,109.0791016,62.74975967
Georgia,GEO,2018,3.460949898,99.65366364,102.5382233,8.98194,7.57537,101.2318802,111.1624222,66.04177856
Georgia,GEO,2019,3.829859972,,98.48166656,,,101.8533936,111.4999924,69.01641083
Germany,DEU,2015,4.855150223,,102.0928574,12.22305,12.13371,102.7024612,102.1924133,68.23291016
Germany,DEU,2016,4.839230061,,99.69753265,12.14626,12.01027,101.4060669,100.8523102,67.94641113
Germany,DEU,2017,4.871829987,,97.57306671,12.30285,11.97424,101.7387085,101.0956421,68.46923065
Germany,DEU,2018,4.979330063,,98.58837128,,,102.6453781,100.8373032,69.16342926
Germany,DEU,2019,5.11552,,99.6325531,,,102.5474701,101.1525574,72.70507813
Ghana,GHA,2015,3.688745499,,93.67414856,31.25587,16.61254,102.0158534,67.08258744,15.72661972
Ghana,GHA,2016,3.454744339,,,30.5794,16.97562,100.4157015,67.15789209,14.21440029
Ghana,GHA,2017,3.186117411,64.49239349,87.84977722,27.29644,15.63675,99.05007172,66.38191986,16.36607933
Ghana,GHA,2018,3.015955925,,88.04061127,27.24556,16.01642,97.31511688,67.75382233,16.01543999
Ghana,GHA,2019,3.153071165,,,26.99486,15.17269,98.37718964,70.60788727,17.43388939
Gibraltar,GIB,2016,,,108.5365906,13.70588,16.8,120.9865875,140.1869202,
Gibraltar,GIB,2017,,,121.1864395,14.17,15.04762,125.1214066,143.6363525,
Gibraltar,GIB,2019,,,123.3871002,,,127.6623993,114.3690338,
Greece,GRC,2015,3.661390066,,97.61077881,9.64365,8.66634,99.82910919,103.3777008,
Greece,GRC,2016,4.015610695,,99.00637817,9.27444,8.4038,99.37065125,103.9520721,131.4032135
Greece,GRC,2017,3.477089882,,98.4479599,9.38027,8.55985,98.82671356,104.2287903,135.3339233
Greece,GRC,2018,3.597340107,,97.60722351,,,97.80110168,103.8916931,140.9503174
Greece,GRC,2019,3.586129904,,98.38407135,,,97.64376831,106.5278397,143.9627228
Grenada,GRD,2015,4.238610268,,,16.99747,11.87372,104.2167282,101.1627884,92.88012695
Grenada,GRD,2016,,,96.85534668,15.45199,11.88228,100.1365891,102.0782394,93.22190094
Grenada,GRD,2017,3.173799992,,,16.18269,11.79439,100.1338688,,95.37757874
Grenada,GRD,2018,3.559193373,,108.858696,16.35068,12.81206,96.49981732,,96.89232635
Guatemala,GTM,2015,3.030329943,80.19509125,85.14929962,,,104.0998535,54.91804886,22.06971931
Guatemala,GTM,2016,2.944740057,,81.64192963,21.74437,12.39713,103.0138931,54.37519073,16.12379265
Guatemala,GTM,2017,2.950099945,,81.97701263,20.17993,10.51281,103.0335922,54.00778961,17.10445404
Guatemala,GTM,2018,3.131939888,81.0,81.74809265,20.26228,10.49312,103.5778198,54.11301041,17.51636696
Guatemala,GTM,2019,3.192970037,,80.73143768,,,103.4272919,52.60728836,22.65051079
Guinea,GIN,2015,2.517139912,,62.83464813,,,89.74539965,35.65806449,8.703927994
Guinea,GIN,2016,2.544500113,,62.44152832,47.14862,,94.3621521,36.84758185,8.637948036
Guinea,GIN,2017,2.320339918,,55.44863129,,,99.89538807,,8.52771759
Guinea,GIN,2018,2.384320021,40.0,56.6452713,,,100.9200075,37.66156834,7.599748135
Guinea,GIN,2019,1.858129978,,56.99654007,,,98.14182772,37.99192324,6.843963146
Guinea-Bissau,GNB,2019,,54.8823204,,,,,,
Guyana,GUY,2015,3.895699978,,,,,91.10516055,,
Guyana,GUY,2016,4.737750053,,,,,88.98980973,,
Guyana,GUY,2017,4.66478014,,,,,,,
Guyana,GUY,2018,4.45058012,,,,,90.13255767,,
Guyana,GUY,2019,,,,,,89.49690989,,
Haiti,HTI,2015,1.854979992,,,,,,,
Haiti,HTI,2016,1.387760043,61.69134903,,,,,,
Haiti,HTI,2017,1.498469949,68.00985718,,,,,,
Haiti,HTI,2018,1.637159944,,,,,,,
Haiti,HTI,2019,1.759413004,,,,,,,
Heavily indebted poor countries (HIPC),HPC,2015,3.494129896,60.87498856,65.22557068,39.91367,21.44457,99.46916199,40.14595032,8.624850273
Heavily indebted poor countries (HIPC),HPC,2016,3.16945529,61.49433899,65.86595917,39.66627,21.1948,100.1101608,40.52967834,8.521309853
Heavily indebted poor countries (HIPC),HPC,2017,3.729640007,62.60771179,66.58026886,39.64473,20.97459,100.640892,40.83430099,8.678720474
Heavily indebted poor countries (HIPC),HPC,2018,3.3229599,64.16165924,67.63954926,39.66142,21.37058,101.4988708,41.25843048,8.830949783
Heavily indebted poor countries (HIPC),HPC,2019,3.526227236,64.35105896,67.94992065,,,102.5553131,41.62530136,8.911740303
High income,HIC,2015,4.885540009,,98.36161804,14.02746,12.76727,100.7491837,104.58918,76.10114288
High income,HIC,2016,4.787974834,,97.88787079,13.90883,12.62698,100.8108063,104.4610901,76.73760986
High income,HIC,2017,4.735224962,,98.18430328,13.94748,12.60643,101.2606277,104.8064499,77.00009155
High income,HIC,2018,4.675159931,,98.32064819,14.03652,12.63098,101.168602,104.605423,77.39974976
High income,HIC,2019,4.67881012,,98.62403107,,,101.0410004,104.8671722,78.27729797
Honduras,HND,2015,6.412970066,88.0,,29.14566,16.09893,89.88818359,50.01977158,20.26543045
Honduras,HND,2016,6.095095158,89.0,78.11132813,28.37057,14.49878,89.59835815,50.69898987,20.9513092
Honduras,HND,2017,5.744343758,,79.12502289,25.59773,16.65963,88.39861298,50.73529053,24.45844078
Honduras,HND,2018,6.056469917,87.0,,,,88.74346751,,26.21419907
Honduras,HND,2019,5.932459831,89.0,76.837677,,,87.79846954,64.10839081,25.12657928
"Hong Kong SAR, China",HKG,2015,3.262120008,,95.35119629,13.66248,12.95682,105.1315231,107.4316864,68.7008667
"Hong Kong SAR, China",HKG,2016,3.292690039,,95.7547226,13.67502,12.37069,104.7410126,107.7970963,70.33164215
"Hong Kong SAR, China",HKG,2017,3.309890032,,111.3474579,13.76886,11.51862,104.8079071,106.8375702,72.92285156
"Hong Kong SAR, China",HKG,2018,3.326240063,,92.88591003,13.34788,11.22247,103.4309998,108.2101669,78.24632263
"Hong Kong SAR, China",HKG,2019,3.810179949,,97.06896973,,,102.2026062,105.1071396,83.8542099
Hungary,HUN,2015,4.495399952,,98.64601135,10.97863,10.2914,100.8276825,104.5464783,50.06565094
Hungary,HUN,2016,4.615479946,,96.80142212,10.76744,10.01652,99.02863312,104.0468903,49.47705078
Hungary,HUN,2017,4.647570133,,100.0874634,,,98.43126678,104.2907791,49.91027069
Hungary,HUN,2018,4.623439789,,98.10501862,,,96.75221252,103.7495499,50.8998909
Hungary,HUN,2019,4.224880219,,93.05844879,,,96.62088013,102.5616379,52.36103821
IBRD only,IBD,2015,4.224191189,88.33882141,96.05506897,21.50841,17.94955,105.960083,84.52986908,40.66545105
IBRD only,IBD,2016,4.206385136,88.51596069,96.8150177,22.06742,17.4179,107.5336075,84.78781128,41.68799973
IBRD only,IBD,2017,4.077559948,88.68708038,96.3469696,21.98289,17.26164,106.6418686,84.38790894,42.45497894
IBRD only,IBD,2018,3.997427225,88.90817261,95.99185181,21.996,17.23354,101.4274902,85.11956024,43.20233154
IBRD only,IBD,2019,3.918159962,88.94484711,95.82058716,,,100.9813004,85.60955048,44.3106308
IDA & IBRD total,IBT,2015,3.817775011,83.31432343,87.28559113,24.93134,18.5601,102.122551,72.0721817,31.95845985
IDA & IBRD total,IBT,2016,3.764028788,83.70352936,87.97898865,25.36889,18.16581,103.3587036,72.21929932,32.54021072
IDA & IBRD total,IBT,2017,3.789769888,83.9151535,87.79029083,25.27992,17.97486,102.8801575,71.82057953,32.94234085
IDA & IBRD total,IBT,2018,3.713920116,84.23887634,87.9017868,25.328,18.02335,99.99726868,72.47377014,33.35496902
IDA & IBRD total,IBT,2019,3.695614338,84.3611908,87.81439209,,,100.078537,72.83927155,34.20207977
IDA blend,IDB,2015,3.138829947,64.95767212,70.32025146,34.17311,18.23693,85.54490662,45.55770111,9.574689865
IDA blend,IDB,2016,3.613951564,65.67326355,70.9287262,34.72972,19.05278,86.95036316,44.63373947,9.577819824
IDA blend,IDB,2017,4.220556259,65.8370285,71.00669098,34.27092,18.48555,86.83065033,44.50741959,9.807479858
IDA blend,IDB,2018,2.901315093,66.25102234,72.37294006,34.26502,18.86477,88.12983704,45.44664001,9.703310013
IDA blend,IDB,2019,3.559468985,66.37684631,73.0076828,,,89.15751648,46.80160141,11.02834034
IDA only,IDX,2015,3.444496632,64.05935669,70.7191925,36.95185,23.66721,100.2912369,46.49214172,11.03802967
IDA only,IDX,2016,3.229290009,65.79447174,71.57367706,36.21857,23.4596,100.7171478,47.66949844,11.17288971
IDA only,IDX,2017,3.555322409,66.62503052,72.54332733,35.93808,23.10511,101.2545319,47.70386887,11.32785034
IDA only,IDX,2018,3.38626492,67.83686829,73.58090973,35.97722,23.53348,102.2572784,48.56428909,11.79312992
IDA only,IDX,2019,3.449375391,68.79856873,73.58737946,,,103.2101898,48.73093033,12.39206982
IDA total,IDA,2015,3.36937511,64.3584671,70.584198,36.09061,21.40375,95.47039032,46.16791916,10.53921986
IDA total,IDA,2016,3.229290009,65.75422668,71.35523224,35.76871,21.72611,96.20230103,46.6178894,10.63113976
IDA total,IDA,2017,3.652347445,66.36461639,72.01992798,35.43115,21.27684,96.51078796,46.59714127,10.81447029
IDA total,IDA,2018,3.267304897,67.31408691,73.16835022,35.45098,21.68306,97.6027298,47.48416138,11.08940983
IDA total,IDA,2019,3.485680819,68.00256348,73.3888092,,,98.57771301,48.06130981,11.93377018
Iceland,ISL,2015,7.457970142,,99.09667969,10.14405,,98.68621826,119.8073578,75.64199829
Iceland,ISL,2016,7.432199955,,99.52706909,,,98.95317841,117.1227722,74.70063019
Iceland,ISL,2017,7.583859921,,98.93569183,,,98.8624115,115.7411423,71.33724976
Iceland,ISL,2018,7.563499928,,99.11504364,,,98.88671875,114.6494064,69.34023285
Iceland,ISL,2019,7.601299763,,99.38864899,,,98.81343079,112.0343399,70.60935211
India,IND,2015,4.114991665,,99.90400696,31.49146,31.65018,112.9378433,74.94833374,27.28456688
India,IND,2016,4.256516457,,99.31367493,35.21588,28.49097,119.5128326,76.11998749,27.30435753
India,IND,2017,4.306396961,,98.5887146,32.74955,27.44103,117.8681717,74.59726715,27.9090519
India,IND,2018,4.376932621,,,,28.52287,101.097956,75.78479004,28.53168678
India,IND,2019,3.897323608,,96.30937195,,,99.50392361,75.52558136,29.0233593
Indonesia,IDN,2015,3.583600044,95.0,109.528511,,,109.3619806,88.78228771,33.03264999
Indonesia,IDN,2016,1.210234523,95.0,107.9646988,13.97814,14.11492,107.1620738,88.56449209,35.47575378
Indonesia,IDN,2017,1.053243876,,106.1960068,16.06371,15.3284,105.6342322,91.5816468,36.63386154
Indonesia,IDN,2018,0.994436443,96.0,104.9741135,17.03493,15.2071,104.6482873,93.43093639,36.79545593
Indonesia,IDN,2019,0.964399099,,104.6112595,,,102.5970185,95.78369057,37.92596817
"Iran, Islamic Rep.",IRN,2015,2.629110098,,100.0703201,26.77414,,109.0251312,88.14298248,72.12127686
"Iran, Islamic Rep.",IRN,2016,3.173969984,86.0,98.34705353,27.32117,18.6938,107.9073334,85.48744202,69.18332672
"Iran, Islamic Rep.",IRN,2017,3.459569931,,96.64743805,28.52479,19.00886,107.2958221,84.75482941,68.12741089
"Iran, Islamic Rep.",IRN,2018,3.619790077,,,,,,,62.71047211
"Iran, Islamic Rep.",IRN,2019,3.240050077,,97.08075714,,,106.0819702,,59.95137024
Iraq,IRQ,2016,,83.0,,,,,,
Iraq,IRQ,2017,,86.0,,,,,,
Ireland,IRL,2015,3.74868989,,98.70777893,,,101.184639,116.9898682,77.23214722
Ireland,IRL,2016,3.746740103,,99.69187927,,,101.3414917,117.028717,77.55713654
Ireland,IRL,2017,3.490449905,,98.28806305,,,100.8527832,125.3071213,77.78061676
Ireland,IRL,2018,3.37838006,,97.32833862,,,101.0328827,154.9082947,77.28288269
Ireland,IRL,2019,3.296169996,,100.6323166,,,100.9808578,138.091217,75.17993927
Israel,ISR,2015,5.797659874,,98.78568268,12.08838,,97.7587738,96.33895111,60.82278824
Israel,ISR,2016,5.799809933,,94.90853882,12.07069,,97.13448334,96.79280853,60.4474411
Israel,ISR,2017,6.007719994,,98.91864777,,,96.93186951,96.29299164,59.06586838
Israel,ISR,2018,6.062849998,,95.03613281,,,96.49323273,96.65574646,57.3934288
Israel,ISR,2019,6.041470051,,94.45567322,,,96.27092743,96.29541779,55.94453812
Italy,ITA,2015,4.073629856,,98.95012665,12.02716,11.29297,100.3719025,101.2280884,60.94129181
Italy,ITA,2016,3.815789938,,98.49062347,11.12385,10.04517,99.81276703,100.7429581,61.35710144
Italy,ITA,2017,4.044939995,,99.57051086,11.48066,9.98461,102.803093,101.0100174,62.69580078
Italy,ITA,2018,4.256140232,,98.83381653,,,102.894989,101.526413,64.47532654
Italy,ITA,2019,4.095270157,99.0,98.36914063,,,102.9593735,101.7417831,65.68950653
Jamaica,JAM,2015,5.455220222,,90.40287781,21.97603,16.42874,95.22531891,87.49781036,26.41311073
Jamaica,JAM,2016,5.314610004,,87.9267807,22.64723,18.10698,94.33110046,91.16915131,
Jamaica,JAM,2017,5.260169983,,89.74973297,22.10634,15.49229,94.44003296,87.67340088,
Jamaica,JAM,2018,5.413809776,,85.40872192,24.79434,16.69828,97.29392242,86.66024017,
Jamaica,JAM,2019,5.163640022,,89.74461365,,,93.3932724,87.91867828,
Japan,JPN,2015,3.312210083,,,16.17666,11.3877,102.4191132,102.2004166,62.47266006
Japan,JPN,2016,3.146430016,,,15.87224,11.21106,102.2169113,101.1679993,63.18722916
Japan,JPN,2017,3.130579948,,,15.66096,11.11967,102.2548294,101.8828888,62.46297836
Japan,JPN,2018,3.077820063,,,,,102.0999069,102.425148,62.2089386
Japan,JPN,2019,3.155339956,,,,,102.6522827,102.6700668,62.11849976
Jordan,JOR,2015,,,,,,,,36.62842941
Jordan,JOR,2016,3.452820063,,94.29470062,18.36314,,98.4272995,,34.06126022
Jordan,JOR,2017,3.213059902,,94.39926147,21.03903,11.431,98.55895233,88.8758316,28.62105942
Jordan,JOR,2018,2.954619884,95.43144989,95.72471619,18.53699,12.26127,98.8939209,89.79290771,31.55629921
Jordan,JOR,2019,2.988470078,,96.76859283,,,98.86032867,89.51048279,30.11083984
Kazakhstan,KAZ,2015,3.33796978,,100.4636154,16.2004,7.50668,100.5012344,102.3579322,49.03163528
Kazakhstan,KAZ,2016,3.563251019,,99.31481171,18.5511,6.79388,100.1746683,102.1250125,46.81502151
Kazakhstan,KAZ,2017,3.391023874,,99.60958862,20.75555,6.59153,100.8842713,102.1428336,51.06547928
Kazakhstan,KAZ,2018,3.151916265,,101.4192276,19.63913,6.95898,100.5298124,102.0583126,53.51586151
Kazakhstan,KAZ,2019,3.353821278,,98.42286682,17.21457,7.67993,101.6220471,101.3594375,59.58197784
Kenya,KEN,2015,4.949451447,,102.0845795,30.65055,,105.4523468,,9.300310135
Kenya,KEN,2016,4.665563107,,102.7265854,,,104.7889175,,11.70067978
Kenya,KEN,2017,4.268742561,,,,,,,11.88621044
Kenya,KEN,2018,5.321925163,,,,,,,
Kenya,KEN,2019,5.3735919,,,,,78.83915403,,10.56947041
Kiribati,KIR,2015,12.11400032,,90.03607178,,,104.8557129,,
Kiribati,KIR,2016,13.4829998,,101.1774979,25.73171,,106.7206192,,
Kiribati,KIR,2017,13.57499981,,,25.48855,,101.2984619,,
Kiribati,KIR,2018,15.37699986,97.95970917,,,,105.808935,,
Kiribati,KIR,2019,13.76865482,,,,,104.1283108,,
"Korea, Dem. People's Rep.",PRK,2015,,,,20.53463,17.47049,,95.95696259,28.02356911
"Korea, Dem. People's Rep.",PRK,2018,,99.99819183,,20.30024,,93.15322876,,27.20903969
"Korea, Rep.",KOR,2015,4.454239845,,100.5217438,16.55424,14.40724,100.062088,98.59319305,93.96765137
"Korea, Rep.",KOR,2016,4.333099842,,103.8022079,16.30703,13.84298,99.71601105,98.71795654,93.65772247
"Korea, Rep.",KOR,2017,4.328239918,,97.8568573,16.28669,13.26544,98.62471008,99.10558319,93.72302246
"Korea, Rep.",KOR,2018,4.458079815,98.80000305,96.76255035,,,98.6656723,99.31865692,93.32817841
"Korea, Rep.",KOR,2019,4.684659958,,99.90557861,,,99.63881683,98.38130188,93.99891663
Kuwait,KWT,2015,,96.0,,8.86229,7.58836,101.9334488,95.25441742,58.70372009
Kuwait,KWT,2016,5.95593977,,,8.85539,,,,57.78276062
Kuwait,KWT,2017,6.35444212,96.0,,8.8586,,,,55.13330078
Kuwait,KWT,2018,6.391652584,96.0,,8.88073,,,,52.11346054
Kuwait,KWT,2019,6.727895737,,,,,,,50.47005844
Kyrgyz Republic,KGZ,2015,6.967647552,,103.9723434,26.19366,10.79995,101.0191197,90.06710864,44.67168808
Kyrgyz Republic,KGZ,2016,6.586150169,,99.47943878,25.03207,9.86636,100.4292029,92.54315527,43.40132141
Kyrgyz Republic,KGZ,2017,6.026189804,,97.37004089,24.91353,10.43743,101.2014632,91.95191095,41.27732468
Kyrgyz Republic,KGZ,2018,5.552670002,,98.94506836,24.98946,10.64648,100.8218295,92.43287938,39.91525269
Kyrgyz Republic,KGZ,2019,6.073181152,99.59999847,102.3484879,,,99.37710149,92.73744353,41.55659485
Lao PDR,LAO,2015,2.736897945,85.0,101.0727005,24.15685,18.7202,114.1787328,62.41924507,18.18120575
Lao PDR,LAO,2016,2.774429798,,99.60434723,22.95564,18.34744,110.4093909,64.87961755,17.11575127
Lao PDR,LAO,2017,2.497972727,,100.8218918,22.33745,18.13429,107.5012462,66.12477843,15.43837452
Lao PDR,LAO,2018,2.335012197,,98.24398041,22.33717,18.15412,104.5676165,66.19438099,14.5235405
Lao PDR,LAO,2019,2.122014046,,93.52037811,,,102.5677233,64.99031655,13.76587391
Late-demographic dividend,LTE,2015,4.515911818,95.65283203,91.72878265,16.96478,14.02361,99.92262268,91.09510803,48.42887115
Late-demographic dividend,LTE,2016,4.276184797,95.87418365,93.14201355,17.14734,13.75482,100.1308365,90.50972748,49.80368042
Late-demographic dividend,LTE,2017,4.251554489,96.0356369,94.97161865,17.2078,13.58041,100.514801,90.41110992,51.03956985
Late-demographic dividend,LTE,2018,4.131948471,96.18080902,95.73536682,17.16688,13.50771,100.6508789,91.18592834,52.61688995
Late-demographic dividend,LTE,2019,4.059394836,96.30956268,95.73674011,,,100.7739487,92.19650269,54.71567154
Latin America & Caribbean,LCN,2015,4.678646803,93.42685699,96.62339783,21.72139,16.39638,108.1265869,95.01413727,48.3875885
Latin America & Caribbean,LCN,2016,4.363474131,93.86831665,96.15960693,21.55642,16.41891,107.3950577,96.02129364,50.38010025
Latin America & Caribbean,LCN,2017,4.397520065,93.89946747,95.28681183,21.34033,16.50972,106.8209,96.4750824,51.72919083
Latin America & Caribbean,LCN,2018,4.139450073,94.08590698,94.53420258,21.30215,16.4962,106.4508209,97.47901917,52.42729187
Latin America & Caribbean,LCN,2019,4.599919796,94.25566864,94.35246277,,,106.3136978,97.5276413,53.32835007
Latin America & Caribbean (excluding high income),LAC,2015,5.078289986,93.08236694,96.73162079,21.98897,16.49783,109.0092392,95.19019318,45.4763298
Latin America & Caribbean (excluding high income),LAC,2016,4.560353994,93.53968811,96.39817047,21.84299,16.53588,108.4482117,96.43536377,47.6235199
Latin America & Caribbean (excluding high income),LAC,2017,4.397520065,93.58692932,95.66468048,21.61644,16.61526,107.9841919,96.98529816,49.11835098
Latin America & Caribbean (excluding high income),LAC,2018,4.139450073,93.78939819,94.69065857,21.57,16.60104,107.4098282,97.94264221,49.91656113
Latin America & Caribbean (excluding high income),LAC,2019,4.599919796,93.97664642,94.40074158,,,107.1175766,97.82128906,50.99774933
Latin America & the Caribbean (IDA & IBRD countries),TLA,2015,4.453393459,93.29805756,96.67356873,22.15856,16.56983,108.2154694,94.98937988,48.35456848
Latin America & the Caribbean (IDA & IBRD countries),TLA,2016,4.362748146,93.75376129,96.21405792,21.99435,16.5865,107.497757,96.03025818,50.41088867
Latin America & the Caribbean (IDA & IBRD countries),TLA,2017,4.397520065,93.78692627,95.32718658,21.7582,16.67372,106.9122009,96.46214294,51.71125031
Latin America & the Caribbean (IDA & IBRD countries),TLA,2018,4.139450073,93.97975159,94.61502075,21.69085,16.65098,106.5451279,97.47003937,52.41265869
Latin America & the Caribbean (IDA & IBRD countries),TLA,2019,4.422849894,94.15543365,94.44737244,,,106.4166794,97.49456024,53.31689835
Latvia,LVA,2015,5.282519817,,100.0109482,11.13249,8.03226,99.39331818,112.3566513,74.29988098
Latvia,LVA,2016,4.65749979,,98.06009674,11.3295,8.10571,99.19854736,111.2968063,80.60481262
Latvia,LVA,2017,4.366710186,,99.31181335,11.53684,8.2712,99.36784363,110.7232513,88.05742645
Latvia,LVA,2018,4.243569851,,98.3991394,,,99.61438751,109.1557007,93.02448273
